name,manufacturer,approval_status,generic_name,brand_price,generic_price
DEXTROSE 2.5% AND SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER,B BRAUN,Approved,DEXTROSE; SODIUM CHLORIDE,0,0
DEXTROSE 2.5% AND SODIUM CHLORIDE 0.33% IN PLASTIC CONTAINER,B BRAUN,Approved,DEXTROSE; SODIUM CHLORIDE,0,0
DEXTROSE 10% AND SODIUM CHLORIDE 0.11% IN PLASTIC CONTAINER,B BRAUN,Approved,DEXTROSE; SODIUM CHLORIDE,0,0
DEXTROSE 10% AND SODIUM CHLORIDE 0.33% IN PLASTIC CONTAINER,B BRAUN,Approved,DEXTROSE; SODIUM CHLORIDE,0,0
DEXTROSE 3.3% AND SODIUM CHLORIDE 0.3% IN PLASTIC CONTAINER,B BRAUN,Approved,DEXTROSE; SODIUM CHLORIDE,0,0
DEXTROSE 2.5% IN HALF-STRENGTH LACTATED RINGER'S IN PLASTIC CONTAINER,B BRAUN,Approved,CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE,0,0
DEXTROSE 4% IN MODIFIED LACTATED RINGER'S IN PLASTIC CONTAINER,B BRAUN,Approved,CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE,0,0
SODIUM CHLORIDE 3% IN PLASTIC CONTAINER,B BRAUN,Approved,SODIUM CHLORIDE,0,0
SODIUM CHLORIDE 5% IN PLASTIC CONTAINER,B BRAUN,Approved,SODIUM CHLORIDE,0,0
SODIUM CHLORIDE 0.9%,B BRAUN,Approved,SODIUM CHLORIDE,0,0
ARDUAN,ORGANON USA INC,Approved,PIPECURONIUM BROMIDE,0,0
HUMATROPE,LILLY,Approved,SOMATROPIN RECOMBINANT,0,0
TERAZOL 3,JANSSEN PHARMS,Approved,TERCONAZOLE,0,0
MEVACOR,MERCK,Approved,LOVASTATIN,0,0
TORADOL,ROCHE PALO,Approved,KETOROLAC TROMETHAMINE,0,0
POTASSIUM CITRATE,UT SW MEDCTR,Approved,POTASSIUM CITRATE,0,0
FLUMADINE,CARACO,Approved,RIMANTADINE HYDROCHLORIDE,0,0
FLUMADINE,FOREST LABS,Approved,RIMANTADINE HYDROCHLORIDE,0,0
ASACOL,APIL,Approved,MESALAMINE,0,0
ORTHO CYCLEN-21,JANSSEN PHARMS,Approved,ETHINYL ESTRADIOL; NORGESTIMATE,0,0
ORTHO CYCLEN-28,JANSSEN PHARMS,Approved,ETHINYL ESTRADIOL; NORGESTIMATE,0,0
RETROVIR,VIIV HLTHCARE,Approved,ZIDOVUDINE,0,0
CLARITIN,BAYER HEALTHCARE LLC,Approved,LORATADINE,0,0
CLARITIN HIVES RELIEF,BAYER HEALTHCARE LLC,Approved,LORATADINE,0,0
TILADE,KING PHARMS,Approved,NEDOCROMIL SODIUM,0,0
CYTOVENE,ROCHE PALO,Approved,GANCICLOVIR SODIUM,0,0
SANDOSTATIN,NOVARTIS,Approved,OCTREOTIDE ACETATE,0,0
CARDURA,PFIZER,Approved,DOXAZOSIN MESYLATE,0,0
QUESTRAN LIGHT,BRISTOL MYERS,Approved,CHOLESTYRAMINE,0,0
CLARITIN-D,BAYER HEALTHCARE LLC,Approved,LORATADINE; PSEUDOEPHEDRINE SULFATE,0,0
EFIDAC 24 PSEUDOEPHEDRINE HYDROCHLORIDE/BROMPHENIRAMINE MALEATE,ALZA,Approved,BROMPHENIRAMINE MALEATE; PSEUDOEPHEDRINE HYDROCHLORIDE,0,0
ZANTAC,GLAXO GRP LTD,Approved,RANITIDINE HYDROCHLORIDE,0,0
NUTROPIN,GENENTECH,Approved,SOMATROPIN [rDNA origin],0,0
ENLON-PLUS,MYLAN INSTITUTIONAL,Approved,ATROPINE SULFATE; EDROPHONIUM CHLORIDE,0,0
AMINOSYN II 3.5% IN DEXTROSE 25% IN PLASTIC CONTAINER,HOSPIRA,Approved,AMINO ACIDS; DEXTROSE,0,0
AMINOSYN II 3.5% IN DEXTROSE 5% IN PLASTIC CONTAINER,HOSPIRA,Approved,AMINO ACIDS; DEXTROSE,0,0
AMINOSYN II 4.25% IN DEXTROSE 25% IN PLASTIC CONTAINER,HOSPIRA,Approved,AMINO ACIDS; DEXTROSE,0,0
AMINOSYN II 4.25% IN DEXTROSE 10% IN PLASTIC CONTAINER,HOSPIRA,Approved,AMINO ACIDS; DEXTROSE,0,0
AMINOSYN II 4.25% IN DEXTROSE 20% IN PLASTIC CONTAINER,HOSPIRA,Approved,AMINO ACIDS; DEXTROSE,0,0
AMINOSYN II 5% IN DEXTROSE 25% IN PLASTIC CONTAINER,HOSPIRA,Approved,AMINO ACIDS; DEXTROSE,0,0
AMINOSYN II 3.5% M IN DEXTROSE 5% IN PLASTIC CONTAINER,HOSPIRA INC,Approved,"AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",0,0
AMINOSYN II 4.25% M IN DEXTROSE 10% IN PLASTIC CONTAINER,HOSPIRA INC,Approved,"AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE",0,0
AMINOSYN II 4.25% W/ ELECT AND ADJUSTED PHOSPHATE IN DEXTROSE 10% IN PLASTIC CONTAINER,HOSPIRA INC,Approved,"AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM ACETATE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE",0,0
AMINOSYN II 3.5% W/ ELECTROLYTES IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER,HOSPIRA INC,Approved,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE",0,0
AMINOSYN II 4.25% W/ ELECTROLYTES IN DEXTROSE 20% W/ CALCIUM IN PLASTIC CONTAINER,HOSPIRA INC,Approved,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE",0,0
AMINOSYN II 4.25% W/ ELECTROLYTES IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER,HOSPIRA INC,Approved,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE",0,0
AMINOSYN II 5% W/ ELECTROLYTES IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER,HOSPIRA INC,Approved,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE",0,0
PROCARDIA XL,PFIZER,Approved,NIFEDIPINE,0,0
POTASSIUM CHLORIDE 5MEQ IN DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,HOSPIRA,Approved,CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE,0,0
POTASSIUM CHLORIDE 20MEQ IN DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,HOSPIRA,Approved,CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE,0,0
POTASSIUM CHLORIDE 30MEQ IN DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,HOSPIRA,Approved,CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE,0,0
POTASSIUM CHLORIDE 40MEQ IN DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,HOSPIRA,Approved,CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE,0,0
POTASSIUM CHLORIDE 10MEQ IN DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,HOSPIRA,Approved,CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE,0,0
POTASSIUM CHLORIDE 15MEQ IN DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER,HOSPIRA,Approved,CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE,0,0
POTASSIUM CHLORIDE 20MEQ IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,HOSPIRA,Approved,POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 40MEQ IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,HOSPIRA,Approved,POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,0
LUTREPULSE KIT,FERRING,Approved,GONADORELIN ACETATE,0,0
POTASSIUM CHLORIDE 5MEQ IN DEXTROSE 5% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,HOSPIRA,Approved,DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 10MEQ IN DEXTROSE 5% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,HOSPIRA,Approved,DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 20MEQ IN DEXTROSE 5% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,HOSPIRA,Approved,DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 15MEQ IN DEXTROSE 5% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,HOSPIRA,Approved,DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 30MEQ IN DEXTROSE 5% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,HOSPIRA,Approved,DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 40MEQ IN DEXTROSE 5% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,HOSPIRA,Approved,DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,0
DECABID,LILLY,Approved,INDECAINIDE HYDROCHLORIDE,0,0
ORTHO TRI-CYCLEN,JANSSEN PHARMS,Approved,ETHINYL ESTRADIOL; NORGESTIMATE,0,0
POTASSIUM CHLORIDE 0.037% IN DEXTROSE 5% IN PLASTIC CONTAINER,B BRAUN,Approved,DEXTROSE; POTASSIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 0.11% IN DEXTROSE 5% IN PLASTIC CONTAINER,B BRAUN,Approved,DEXTROSE; POTASSIUM CHLORIDE,0,0
ACULAR,ALLERGAN,Approved,KETOROLAC TROMETHAMINE,0,0
POTASSIUM CHLORIDE 0.037% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,B BRAUN,Approved,POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 0.075% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,B BRAUN,Approved,POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 0.11% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,B BRAUN,Approved,POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 0.15% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,B BRAUN,Approved,POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 0.22% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,B BRAUN,Approved,POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 0.3% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,B BRAUN,Approved,POTASSIUM CHLORIDE; SODIUM CHLORIDE,0,0
OPTIRAY 320,LIEBEL-FLARSHEIM,Approved,IOVERSOL,0,0
OPTIRAY 240,LIEBEL-FLARSHEIM,Approved,IOVERSOL,0,0
OPTIRAY 160,LIEBEL-FLARSHEIM,Approved,IOVERSOL,0,0
OPTIRAY 300,LIEBEL-FLARSHEIM,Approved,IOVERSOL,0,0
OPTIRAY 350,LIEBEL-FLARSHEIM,Approved,IOVERSOL,0,0
AMINOSYN II 4.25% W/ ELECT AND ADJUSTED PHOSPHATE IN DEXTROSE 10% IN PLASTIC CONTAINER,ABBOTT,Approved,"AMINO ACIDS; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM ACETATE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE",0,0
AMINOSYN II 4.25% IN DEXTROSE 10% IN PLASTIC CONTAINER,ABBOTT,Approved,AMINO ACIDS; DEXTROSE,0,0
AMINOSYN II 4.25% IN DEXTROSE 20% IN PLASTIC CONTAINER,ABBOTT,Approved,AMINO ACIDS; DEXTROSE,0,0
AMINOSYN II 3.5% W/ ELECTROLYTES IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER,ABBOTT,Approved,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE",0,0
AMINOSYN II 4.25% W/ ELECTROLYTES IN DEXTROSE 20% W/ CALCIUM IN PLASTIC CONTAINER,ABBOTT,Approved,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE",0,0
AMINOSYN II 5% W/ ELECTROLYTES IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER,ABBOTT,Approved,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE",0,0
AMINOSYN II 4.25% W/ ELECTROLYTES IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER,ABBOTT,Approved,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM CHLORIDE",0,0
DIPENTUM,MEDA PHARMS,Approved,OLSALAZINE SODIUM,0,0
HUMULIN 70/30,LILLY,Approved,INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN,0,0
HUMULIN 70/30 PEN,LILLY,Approved,INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN,0,0
NORDITROPIN,NOVO NORDISK INC,Approved,SOMATROPIN RECOMBINANT,0,0
NASCOBAL,PAR PHARM,Approved,CYANOCOBALAMIN,0,0
ZOLADEX,ASTRAZENECA,Approved,GOSERELIN ACETATE,0,0
LUPRON DEPOT,ABBVIE ENDOCRINE INC,Approved,LEUPROLIDE ACETATE,0,0
CARDENE IN 4.8% DEXTROSE IN PLASTIC CONTAINER,CHIESI USA INC,Approved,NICARDIPINE HYDROCHLORIDE,0,0
CARDENE IN 0.86% SODIUM CHLORIDE IN PLASTIC CONTAINER,CHIESI USA INC,Approved,NICARDIPINE HYDROCHLORIDE,0,0
CARDENE IN 0.83% SODIUM CHLORIDE IN PLASTIC CONTAINER,CHIESI USA INC,Approved,NICARDIPINE HYDROCHLORIDE,0,0
CARDENE IN 5.0% DEXTROSE IN PLASTIC CONTAINER,CHIESI USA INC,Approved,NICARDIPINE HYDROCHLORIDE,0,0
FLOXIN,JANSSEN PHARMS,Approved,OFLOXACIN,0,0
METROGEL,GALDERMA LABS LP,Approved,METRONIDAZOLE,0,0
EFIDAC 24 CHLORPHENIRAMINE MALEATE,ALZA,Approved,CHLORPHENIRAMINE MALEATE,0,0
ETHMOZINE,SHIRE,Approved,MORICIZINE HYDROCHLORIDE,0,0
CHIBROXIN,MERCK,Approved,NORFLOXACIN,0,0
CLOZARIL,HERITAGE LIFE,Approved,CLOZAPINE,0,0
TESTODERM,ALZA,Approved,TESTOSTERONE,0,0
IFEX,BAXTER HLTHCARE,Approved,IFOSFAMIDE,0,0
IFEX/MESNEX KIT,BAXTER HLTHCARE,Approved,IFOSFAMIDE; MESNA,0,0
SAIZEN,EMD SERONO,Approved,SOMATROPIN RECOMBINANT,0,0
ZOCOR,MERCK,Approved,SIMVASTATIN,0,0
ADVIL COLD AND SINUS,PFIZER,Approved,IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,0,0
BIO-TROPIN,FERRING,Approved,SOMATROPIN RECOMBINANT,0,0
ZOMACTON,FERRING,Approved,SOMATROPIN RECOMBINANT,0,0
MINIPRESS XL,PFIZER,Approved,PRAZOSIN HYDROCHLORIDE,0,0
CONCENTRAID,FERRING,Approved,DESMOPRESSIN ACETATE,0,0
ZESTRIL,ALVOGEN MALTA,Approved,LISINOPRIL,0,0
PRINZIDE,MERCK,Approved,HYDROCHLOROTHIAZIDE; LISINOPRIL,0,0
IOPIDINE,ALCON,Approved,APRACLONIDINE HYDROCHLORIDE,0,0
PROMETRIUM,VIRTUS PHARMS,Approved,PROGESTERONE,0,0
IBU,ABBOTT,Approved,IBUPROFEN,0,0
CARDIOLITE,LANTHEUS MEDCL,Approved,TECHNETIUM TC-99M SESTAMIBI KIT,0,0
MIRALUMA,LANTHEUS MEDCL,Approved,TECHNETIUM TC-99M SESTAMIBI KIT,0,0
LOPRESSOR,NOVARTIS,Approved,METOPROLOL FUMARATE,0,0
NORVASC,PFIZER,Approved,AMLODIPINE BESYLATE,0,0
DILATRATE-SR,AUXILIUM PHARMS LLC,Approved,ISOSORBIDE DINITRATE,0,0
PHARMASEAL SCRUB CARE,CAREFUSION,Approved,CHLORHEXIDINE GLUCONATE,0,0
DEPAKOTE CP,ABBOTT,Approved,DIVALPROEX SODIUM,0,0
CONDYLOX,ALLERGAN SALES LLC,Approved,PODOFILOX,0,0
NULYTELY,BRAINTREE,Approved,POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE,0,0
NULYTELY-FLAVORED,BRAINTREE,Approved,POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE,0,0
NASACORT,SANOFI AVENTIS US,Approved,TRIAMCINOLONE ACETONIDE,0,0
"HEPARIN SODIUM 12,500 UNITS IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER",B BRAUN,Approved,HEPARIN SODIUM,0,0
"HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER",B BRAUN,Approved,HEPARIN SODIUM,0,0
"HEPARIN SODIUM 20,000 UNITS IN DEXTROSE 5% IN PLASTIC CONTAINER",HOSPIRA,Approved,HEPARIN SODIUM,0,0
SEMPREX-D,AUXILIUM PHARMS INC,Approved,ACRIVASTINE; PSEUDOEPHEDRINE HYDROCHLORIDE,0,0
KERLEDEX,SANOFI AVENTIS US,Approved,BETAXOLOL HYDROCHLORIDE; CHLORTHALIDONE,0,0
PRILOSEC,ASTRAZENECA PHARMS,Approved,OMEPRAZOLE,0,0
DURAGESIC-100,JANSSEN PHARMS,Approved,FENTANYL,0,0
DURAGESIC-75,JANSSEN PHARMS,Approved,FENTANYL,0,0
DURAGESIC-50,JANSSEN PHARMS,Approved,FENTANYL,0,0
DURAGESIC-25,JANSSEN PHARMS,Approved,FENTANYL,0,0
DURAGESIC-12,JANSSEN PHARMS,Approved,FENTANYL,0,0
PROAMATINE,SHIRE LLC,Approved,MIDODRINE HYDROCHLORIDE,0,0
ORUVAIL,WYETH PHARMS INC,Approved,KETOPROFEN,0,0
IV PERSANTINE,BOEHRINGER INGELHEIM,Approved,DIPYRIDAMOLE,0,0
ADAGEN,SIGMA TAU,Approved,PEGADEMASE BOVINE,0,0
SORIATANE,STIEFEL LABS INC,Approved,ACITRETIN,0,0
BIOSCRUB,GRIFFEN,Approved,CHLORHEXIDINE GLUCONATE,0,0
THEOPHYLLINE 0.32% AND DEXTROSE 5% IN PLASTIC CONTAINER,B BRAUN,Approved,THEOPHYLLINE,0,0
OXISTAT,FOUGERA PHARMS,Approved,OXICONAZOLE NITRATE,0,0
CERETEC,GE HEALTHCARE,Approved,TECHNETIUM TC-99M EXAMETAZIME KIT,0,0
CHILDREN'S ADVIL,WYETH CONS,Approved,IBUPROFEN,0,0
PLENDIL,ASTRAZENECA,Approved,FELODIPINE,0,0
ZYRTEC ALLERGY,J AND J CONSUMER INC,Approved,CETIRIZINE HYDROCHLORIDE,0,0
ZYRTEC HIVES RELIEF,J AND J CONSUMER INC,Approved,CETIRIZINE HYDROCHLORIDE,0,0
SUPPRELIN,SHIRE,Approved,HISTRELIN ACETATE,0,0
BRETYLIUM TOSYLATE IN DEXTROSE 5% IN PLASTIC CONTAINER,BAXTER HLTHCARE,Approved,BRETYLIUM TOSYLATE,0,0
ZOLOFT,PFIZER,Approved,SERTRALINE HYDROCHLORIDE,0,0
INDIUM IN 111 CHLORIDE,MALLINKRODT NUCLEAR,Approved,INDIUM IN-111 CHLORIDE,0,0
ISOLYTE S IN DEXTROSE 5% IN PLASTIC CONTAINER,B BRAUN,Approved,DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM GLUCONATE,0,0
ISOLYTE H IN DEXTROSE 5% IN PLASTIC CONTAINER,B BRAUN,Approved,DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE,0,0
BETOPTIC S,ALCON,Approved,BETAXOLOL HYDROCHLORIDE,0,0
CIPRO,BAYER HLTHCARE,Approved,CIPROFLOXACIN,0,0
DAPIPRAZOLE HYDROCHLORIDE,FERA PHARMS,Approved,DAPIPRAZOLE HYDROCHLORIDE,0,0
LOTENSIN,US PHARMS HOLDINGS I,Approved,BENAZEPRIL HYDROCHLORIDE,0,0
CUPRIMINE,ATON,Approved,PENICILLAMINE,0,0
DEPEN,MEDA PHARMS,Approved,PENICILLAMINE,0,0
ELIMITE,RENAISSANCE PHARMA,Approved,PERMETHRIN,0,0
SINEMET CR,MERCK SHARP DOHME,Approved,CARBIDOPA; LEVODOPA,0,0
CIPRO IN DEXTROSE 5% IN PLASTIC CONTAINER,BAYER HLTHCARE,Approved,CIPROFLOXACIN,0,0
CIPRO IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,BAYER PHARMS,Approved,CIPROFLOXACIN,0,0
INDICLOR,GE HEALTHCARE,Approved,INDIUM IN-111 CHLORIDE,0,0
GEREF,EMD SERONO,Approved,SERMORELIN ACETATE,0,0
ISOLYTE R IN DEXTROSE 5% IN PLASTIC CONTAINER,B BRAUN,Approved,CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE,0,0
BETAPACE,COVIS PHARMA SARL,Approved,SOTALOL HYDROCHLORIDE,0,0
ISOLYTE E IN DEXTROSE 5% IN PLASTIC CONTAINER,B BRAUN,Approved,CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE; SODIUM CITRATE,0,0
ISOLYTE M IN DEXTROSE 5% IN PLASTIC CONTAINER,B BRAUN,Approved,"DEXTROSE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",0,0
ISOLYTE P IN DEXTROSE 5% IN PLASTIC CONTAINER,B BRAUN,Approved,"DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE",0,0
ORNIDYL,SANOFI AVENTIS US,Approved,EFLORNITHINE HYDROCHLORIDE,0,0
PARAPLATIN,CORDEN PHARMA,Approved,CARBOPLATIN,0,0
BUTOCONAZOLE NITRATE,PERRIGO PHARMA INTL,Approved,BUTOCONAZOLE NITRATE,0,0
TECHNESCAN MAG3,MALLINKRODT NUCLEAR,Approved,TECHNETIUM TC-99M MERTIATIDE KIT,0,0
MESNEX,BAXTER HLTHCARE,Approved,MESNA,0,0
ACCUPRIL,PFIZER PHARMS,Approved,QUINAPRIL HYDROCHLORIDE,0,0
SYNAREL,GD SEARLE LLC,Approved,NAFARELIN ACETATE,0,0
NEBUPENT,FRESENIUS KABI USA,Approved,PENTAMIDINE ISETHIONATE,0,0
ZESTORETIC,ALVOGEN MALTA,Approved,HYDROCHLOROTHIAZIDE; LISINOPRIL,0,0
STADOL,BRISTOL MYERS SQUIBB,Approved,BUTORPHANOL TARTRATE,0,0
NORPLANT,POPULATION COUNCIL,Approved,LEVONORGESTREL,0,0
PRAVACHOL,BRISTOL MYERS SQUIBB,Approved,PRAVASTATIN SODIUM,0,0
SINE-AID IB,J AND J CONSUMER INC,Approved,IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE,0,0
ALTACE,KING PHARMS,Approved,RAMIPRIL,0,0
POTASSIUM CHLORIDE 10MEQ IN PLASTIC CONTAINER,BAXTER HLTHCARE,Approved,POTASSIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 20MEQ IN PLASTIC CONTAINER,BAXTER HLTHCARE,Approved,POTASSIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 30MEQ IN PLASTIC CONTAINER,BAXTER HLTHCARE,Approved,POTASSIUM CHLORIDE,0,0
POTASSIUM CHLORIDE 40MEQ IN PLASTIC CONTAINER,BAXTER HLTHCARE,Approved,POTASSIUM CHLORIDE,0,0
ANAFRANIL,MALLINCKRODT LLC,Approved,CLOMIPRAMINE HYDROCHLORIDE,0,0
OPTIPRANOLOL,BAUSCH AND LOMB,Approved,METIPRANOLOL HYDROCHLORIDE,0,0
AMBIEN,SANOFI AVENTIS US,Approved,ZOLPIDEM TARTRATE,0,0
ZOVIRAX,DELCOR ASSET,Approved,ACYCLOVIR,0,0
BRONCHO SALINE,BLAIREX,Approved,SODIUM CHLORIDE,0,0
MONOPRIL,BRISTOL MYERS SQUIBB,Approved,FOSINOPRIL SODIUM,0,0
MORPHINE SULFATE,HOSPIRA,Approved,MORPHINE SULFATE,0,0
NIX,MEDTECH PRODUCTS,Approved,PERMETHRIN,0,0
OCUFLOX,ALLERGAN,Approved,OFLOXACIN,0,0
CORLOPAM,HOSPIRA,Approved,FENOLDOPAM MESYLATE,0,0
HEXALEN,EISAI INC,Approved,ALTRETAMINE,0,0
CARDIOTEC,BRACCO,Approved,TECHNETIUM TC-99M TEBOROXIME KIT,0,0
KLARON,VALEANT PHARMS NORTH,Approved,SULFACETAMIDE SODIUM,0,0
ADENOCARD,ASTELLAS,Approved,ADENOSINE,0,0
NOVOLIN R,NOVO NORDISK INC,Approved,INSULIN RECOMBINANT HUMAN,0,0
ACTINEX,UNIV AZ CANCER CTR,Approved,MASOPROCOL,0,0
